,accumulate return
1873,0.21853
1874,0.18766
1875,0.16319
1876,0.17638
1877,0.17544
1878,0.16371
1879,0.11603
1880,0.1665
1881,0.18442
1882,0.17504
1883,0.18662
1884,0.20521
1885,0.22825
1886,0.15956
1887,0.21445
1888,0.18547
1889,0.22066
1890,0.16077
1891,0.20481
1892,0.22078
1893,0.18567
1894,0.19358
1895,0.15241
1896,0.21912
1897,0.16174
1898,0.17585
1899,0.18809
1900,0.19991
1901,0.16479
1902,0.19737
1903,0.14786
1904,0.16831
1905,0.19425
1906,0.15271
1907,0.17391
1908,0.19962
1909,0.24341
1910,0.14539
1911,0.13525
1912,0.14288
1913,0.16584
1914,0.18984
1915,0.14431
1916,0.1671
1917,0.18089
1918,0.19924
1919,0.12144
1920,0.16966
1921,0.20953
1922,0.14695
1923,0.22416
1924,0.22713
1925,0.18982
1926,0.1233
1927,0.18858
1928,0.18234
1929,0.19784
1930,0.15308
1931,0.16494
1932,0.17988
1933,0.17489
1934,0.21877
1935,0.22417
1936,0.21473
1937,0.17039
1938,0.13971
1939,0.17637
1940,0.17146
1941,0.20262
1942,0.18629
1943,0.14939
1944,0.15267
1945,0.16963
1946,0.16272
1947,0.21978
1948,0.20306
1949,0.17976
1950,0.17493
1951,0.1807
1952,0.20841
1953,0.17867
1954,0.18492
1955,0.20007
1956,0.19152
1957,0.20937
1958,0.2055
1959,0.22746
1960,0.17608
1961,0.13747
1962,0.16635
1963,0.16272
1964,0.19363
1965,0.18669
1966,0.19234
1967,0.17844
1968,0.14703
1969,0.20639
1970,0.19272
1971,0.14206
1972,0.17561
1973,0.19351
1974,0.19818
1975,0.18699
1976,0.21004
1977,0.196
1978,0.20544
1979,0.22221
1980,0.16382
1981,0.21702
1982,0.17943
1983,0.13746
1984,0.22324
1985,0.15919
1986,0.20819
1987,0.18483
1988,0.21148
1989,0.17278
1990,0.1827
1991,0.187
1992,0.19595
1993,0.19496
1994,0.18341
1995,0.20033
1996,0.1991
1997,0.16197
1998,0.18143
1999,0.20577
