,0,1,USDJPY,JPYEUR,EURGBP,GBPCHF
183,1999.02.16,12:00,182.337785292,92.1536452112,59.8849973863,196.748358369
184,1999.02.16,16:00,183.333220626,90.5368898861,60.621014114,196.324284209
185,1999.02.16,20:00,185.713609467,88.2885014918,60.2195504443,196.03591378
186,1999.02.17,0:00,184.501775148,88.6870570293,60.2864610559,196.951913966
187,1999.02.17,4:00,184.02569738,88.8098520012,60.2864610559,196.782284302
188,1999.02.17,8:00,184.155536771,89.0557127765,60.8886565604,195.84932115
189,1999.02.17,12:00,185.756889265,86.6715295015,61.5577626764,195.153839528
190,1999.02.17,16:00,187.18512257,86.2465408161,61.0893883952,196.154654545
191,1999.02.17,20:00,187.012003381,85.8224187913,61.8254051228,195.102950628
192,1999.02.18,0:00,185.886728656,86.580367641,61.624673288,195.323469192
193,1999.02.18,4:00,186.059847844,86.3982064188,61.9592263461,195.289543259
194,1999.02.18,8:00,187.098562975,84.9166501452,62.0261369577,195.018135796
195,1999.02.18,12:00,190.560946746,83.1469833927,61.6915838996,195.459172923
196,1999.02.18,16:00,190.777345731,83.8350035663,61.0893883952,196.612654638
197,1999.02.18,20:00,190.214708369,84.976883056,59.4166231051,197.630432622
198,1999.02.19,0:00,190.34454776,85.3388221837,59.3497124935,197.96969195
199,1999.02.19,4:00,191.037024514,84.6757726683,59.4166231051,197.867914151
200,1999.02.19,8:00,191.989180051,83.954927725,59.9519079979,197.511691857
201,1999.02.19,12:00,192.205579036,84.826300779,58.9482488238,197.681321521
202,1999.02.19,16:00,195.797802198,85.4294423814,57.2085729221,200.022210884
203,1999.02.19,20:00,195.970921386,85.0673407548,58.2122320962,199.394581127
204,1999.02.20,0:00,197.528994083,84.2249466642,57.9445896498,199.157099598
205,1999.02.22,0:00,199.260185968,84.0448979272,57.0747516989,200.022210884
206,1999.02.22,4:00,199.476584954,84.465228312,56.1380031364,200.904285137
207,1999.02.22,8:00,201.294336433,84.6155939238,54.7328802927,201.73547049
208,1999.02.22,12:00,197.485714286,87.0060604881,55.7365394668,200.480210977
209,1999.02.22,16:00,193.244294167,88.7791938829,56.1380031364,200.310581313
210,1999.02.22,20:00,195.538123415,87.0060604881,55.2681651856,200.70072954
211,1999.02.23,0:00,194.932206255,88.1966354696,55.535807632,200.649840641
212,1999.02.23,4:00,194.369568893,87.8601003304,56.0041819132,200.140951649
213,1999.02.23,8:00,193.547252747,88.1660315176,56.4725561945,199.988284951
214,1999.02.23,12:00,197.87523246,87.371628757,56.3387349712,199.258877396
215,1999.02.23,16:00,197.615553677,86.580367641,57.6100365917,198.139321614
216,1999.02.23,20:00,195.754522401,87.8601003304,57.8776790382,197.494728891
217,1999.02.24,0:00,196.317159763,87.7379011876,57.4093047569,197.596506689
218,1999.02.24,4:00,195.581403212,88.1966354696,57.2754835337,197.613469656
219,1999.02.24,8:00,197.658833474,87.5241610203,58.2122320962,197.172432529
220,1999.02.24,12:00,197.57227388,85.3992175934,61.4239414532,194.627987569
221,1999.02.24,16:00,199.822823331,85.9738135626,60.621014114,194.797617233
222,1999.02.24,20:00,199.519864751,85.1879690753,62.2937794041,193.237024325
223,1999.02.25,0:00,199.130346577,85.8224187913,61.3570308416,194.15302451
224,1999.02.25,4:00,195.797802198,86.975619035,62.3606900157,193.016505761
225,1999.02.25,8:00,193.460693153,88.7484815984,62.4945112389,192.6942094
226,1999.02.25,12:00,193.850211327,88.6870570293,62.2937794041,192.677246433
227,1999.02.25,16:00,188.180557904,91.3747881749,62.3606900157,192.100505576
228,1999.02.25,20:00,190.084868977,90.753771698,61.8923157344,192.558505669
229,1999.02.26,0:00,189.089433643,92.2785526684,62.0261369577,192.948653896
230,1999.02.26,4:00,194.802366864,89.2402573153,60.5541035024,193.932505947
231,1999.02.26,8:00,194.153169907,88.9020430212,61.624673288,193.050431694
232,1999.02.26,12:00,187.834319527,93.4060239258,61.4908520648,193.169172459
233,1999.02.26,16:00,185.713609467,96.4431276206,60.0188186095,195.204728427
234,1999.02.26,20:00,187.48808115,93.4688568184,61.4239414532,194.933320965
235,1999.02.27,0:00,188.267117498,92.9355355596,61.5577626764,194.763691301
236,1999.03.01,0:00,187.747759932,94.3188341892,61.5577626764,193.593246619
237,1999.03.01,4:00,187.574640744,94.1611561286,61.6915838996,194.085172645
238,1999.03.01,8:00,187.617920541,94.7608852549,62.2937794041,193.96643188
239,1999.03.01,12:00,189.175993238,94.0981065709,58.6136957658,196.816210235
240,1999.03.01,16:00,190.734065934,96.1246840212,55.1343439624,199.513321892
241,1999.03.01,20:00,190.863905325,95.9656518035,54.1306847883,200.581988775
242,1999.03.02,0:00,192.205579036,94.9506839234,54.3314166231,200.005247918
243,1999.03.02,4:00,191.772781065,95.3307145909,53.5953998955,200.683766574
244,1999.03.02,8:00,193.980050719,94.0666359583,54.8667015159,199.411544094
245,1999.03.02,12:00,194.41284869,93.7518215001,53.9299529535,200.921248103
246,1999.03.02,16:00,193.677092139,92.4660221866,54.3983272347,200.632877674
247,1999.03.02,20:00,192.551817413,92.9355355596,54.1975953999,200.581988775
248,1999.03.03,0:00,195.451563821,91.3747881749,53.5284892838,200.904285137
249,1999.03.03,4:00,196.490278952,90.8468293785,53.6623105071,200.598951742
250,1999.03.03,8:00,197.226035503,90.1655799908,53.8630423419,200.70072954
251,1999.03.03,12:00,198.048351648,90.3202247393,51.3873497125,202.39702618
252,1999.03.03,16:00,198.697548605,89.794920091,53.2608468374,200.751618439
253,1999.03.03,20:00,199.649704142,89.5482468214,52.9262937794,201.006062935
254,1999.03.04,0:00,201.03465765,88.8713307366,52.1233664401,201.158729633
255,1999.03.04,4:00,203.415046492,87.0973848474,52.658651333,201.056951834
256,1999.03.04,8:00,203.112087912,87.0973848474,52.2571876634,201.294433364
257,1999.03.04,12:00,205.535756551,86.185874575,53.327757449,200.039173851
258,1999.03.04,16:00,207.007269653,86.0646504254,52.1233664401,201.905100154
259,1999.03.04,20:00,206.055114117,86.975619035,50.8520648197,202.804137374
260,1999.03.05,0:00,206.184953508,87.2192589925,50.7182435964,202.82110034
261,1999.03.05,4:00,204.150803043,88.4416837506,51.3204391009,202.21043355
262,1999.03.05,8:00,205.40591716,87.0669433943,52.0564558285,201.78635939
263,1999.03.05,12:00,203.804564666,87.6157562111,52.1233664401,201.430137095
264,1999.03.05,16:00,202.765849535,88.6256866264,52.658651333,201.582803793
265,1999.03.05,20:00,203.718005072,87.8601003304,52.324098275,201.922063121
266,1999.03.06,0:00,203.458326289,88.7484815984,52.324098275,201.36228523
267,1999.03.08,0:00,205.319357566,87.7379011876,52.658651333,201.718507524
268,1999.03.08,4:00,201.510735418,90.1655799908,52.993204391,201.718507524
269,1999.03.08,8:00,197.57227388,90.8778124945,55.2681651856,199.292803329
270,1999.03.08,12:00,198.48114962,89.0557127765,54.8667015159,199.85258122
271,1999.03.08,16:00,199.043786982,89.2402573153,54.7328802927,200.107025716
272,1999.03.08,20:00,198.091631445,90.4749236541,54.1975953999,200.242729447
273,1999.03.09,0:00,198.17819104,90.4439947044,54.0637741767,200.361470212
274,1999.03.09,4:00,195.754522401,92.3722603443,54.2645060115,200.361470212
275,1999.03.09,8:00,197.745393068,90.9088497768,54.1975953999,200.242729447
276,1999.03.09,12:00,200.169061708,89.394197902,53.3946680606,201.294433364
277,1999.03.09,16:00,197.87523246,91.3126052778,51.7219027705,203.313026365
278,1999.03.09,20:00,196.144040575,92.0288460867,51.5880815473,203.85584129
279,1999.03.10,0:00,195.581403212,92.65370837,51.7219027705,203.533544929
280,1999.03.10,4:00,195.667962806,91.9352467433,52.5917407214,203.448730097
281,1999.03.10,8:00,194.066610313,91.7171191068,53.327757449,202.685396609
282,1999.03.10,12:00,192.378698225,92.3722603443,53.2608468374,203.262137466
283,1999.03.10,16:00,190.907185123,93.3432451996,52.2571876634,203.363915265
284,1999.03.10,20:00,190.560946746,94.1296313498,51.7219027705,204.296878417
285,1999.03.11,0:00,189.652071006,94.634515308,51.8557239937,203.652285693
286,1999.03.11,4:00,189.522231615,94.3188341892,52.324098275,203.346952298
287,1999.03.11,8:00,194.023330516,93.186325467,50.3836905384,205.094137837
288,1999.03.11,12:00,192.768216399,94.3188341892,50.0491374804,205.178952669
289,1999.03.11,16:00,190.301267963,95.2673400354,49.1792995295,206.010138023
290,1999.03.11,20:00,188.440236686,92.5598381951,52.3910088866,204.907545207
291,1999.03.12,0:00,190.560946746,91.4058796235,52.5917407214,204.347767316
292,1999.03.12,4:00,190.604226543,91.2815138292,52.658651333,204.245989517
293,1999.03.12,8:00,191.989180051,93.531689711,48.7778358599,207.468953133
294,1999.03.12,12:00,189.608791209,95.0455832577,49.3800313643,206.179767687
295,1999.03.12,16:00,187.48808115,97.3054007385,49.2462101411,206.196730653
296,1999.03.12,20:00,186.449366019,98.7505031011,48.7109252483,206.705619645
297,1999.03.13,0:00,186.406086221,98.911647804,48.6440146367,206.739545578
298,1999.03.15,0:00,188.613355875,97.3374130139,49.2462101411,206.247619552
299,1999.03.15,4:00,186.362806424,98.911647804,50.116048092,205.823545393
300,1999.03.15,8:00,184.02569738,99.7842125163,50.9858860429,205.094137837
301,1999.03.15,12:00,181.169230769,101.768973593,52.1233664401,204.432582148
302,1999.03.15,16:00,181.60202874,101.96521805,51.9895452169,204.636137745
303,1999.03.15,20:00,181.775147929,101.670932614,52.2571876634,204.398656215
304,1999.03.16,0:00,181.039391378,105.728908314,49.2462101411,206.061026922
305,1999.03.16,4:00,181.818427726,105.995568944,48.6440146367,206.332434384
306,1999.03.16,8:00,181.818427726,104.566283137,49.9822268688,205.908360224
307,1999.03.16,12:00,184.718174134,102.063421528,49.1123889179,206.383323284
308,1999.03.16,16:00,182.164666103,102.292707419,50.9858860429,205.145026737
309,1999.03.16,20:00,181.818427726,99.525297666,52.658651333,203.05858187
310,1999.03.17,0:00,182.034826712,99.6547009249,52.5917407214,203.143396701
311,1999.03.17,4:00,186.362806424,95.8067279183,52.993204391,202.990730004
312,1999.03.17,8:00,185.324091293,97.0815314756,52.7255619446,203.313026365
313,1999.03.17,12:00,186.535925613,97.2414303539,52.2571876634,203.584433828
314,1999.03.17,16:00,183.636179205,96.7620587167,53.8630423419,201.888137188
315,1999.03.17,20:00,183.333220626,97.6576982671,52.5248301098,202.702359575
