,Key_Word,Mean_Nasdaq_Change,Mean_Return,Variance_Nasdaq_Change,Variance_Return
380,fun,7.03135075998,-0.000482751693816,42.511073352,5.73012804909e-05
381,fun,-9.45260447562,-0.000685025091651,30.1132769933,0.000167735089263
382,fun,10.6366690665,-0.0143403184034,41.0706456293,0.000975716261238
383,fun,-2.24067720957,-0.0305801821604,94.7517347158,0.00833759571342
384,environment,14.0212661308,0.00260542401611,21.9417437591,0.00052839973379
385,environment,5.01973262185,0.00201245761187,19.0874014821,0.000186545000424
386,environment,-7.94238428236,0.00069082347915,36.2168704303,0.000363794559086
387,environment,-1.7226680341,0.0418777739157,100.347419655,0.00311749198659
388,ring,-13.4352811959,0.0377195266137,19.1728004113,0.00681114559792
389,ring,1.20663843174,-0.00477900418826,21.2163455036,0.00125534121433
390,ring,-8.01296010571,-0.00160401479868,35.3911627768,0.000111466576422
391,ring,7.95983663236,-1.26297654564e-05,40.6460966046,5.60246375975e-05
