,Random_Strategy_Cumulative_Return_R
588,0.36566610976
589,-0.0845230184198
590,-0.196972773023
591,0.398522389093
592,0.0320489826088
593,-0.503805286365
594,-0.0268827241258
595,-0.291592322309
596,-0.126772835847
597,-0.105805251851
598,0.010916185356
599,-0.050845531741
600,-0.0318238273897
601,0.0115550309593
602,0.216587314761
603,-0.444887859362
604,0.00160589726714
605,-0.467562673319
606,0.385053748048
607,-0.0445115422886
608,-0.12635267714
609,-0.0387637382336
610,-0.204930121163
611,-0.319642751067
612,0.320120469798
613,0.150213749725
614,0.0657353526745
615,0.319105797009
616,0.140549137203
617,-0.0795028587469
618,-0.276483777166
619,0.425656723347
620,0.0316237609307
621,-0.0629814751503
622,0.147970620404
623,0.372281381867
624,0.389085928396
625,0.0536049778181
626,-0.29373824676
627,-0.0910442327609
628,-0.22164738849
629,0.443594798834
630,-0.141712400067
631,-0.132943648256
632,0.246027945822
633,-0.025294687231
634,-0.0719294629802
635,0.130822627109
636,0.258450343186
637,0.00515484603201
638,-0.152739768093
639,-0.54118201851
640,-0.527121372481
641,0.220222758091
642,-0.178683469843
643,-0.00298769106257
644,-0.377689643773
645,0.434129204365
646,0.272303714432
647,-0.375459390639
648,0.239245789029
649,0.0462724154038
650,-0.269163739789
651,0.276577644229
652,-0.191752425578
653,-0.293138744288
654,0.327153758943
655,0.3183309359
656,0.0208026340732
657,0.162673443484
658,-0.644213446446
659,-0.1001392607
660,-0.189047222752
661,-0.218293464235
662,0.152326847585
663,-0.0706889196354
664,0.0791317552969
665,-0.176741484689
666,-0.0954895626715
667,-0.355222679506
668,-0.565526847998
669,0.320617344079
670,0.12061644521
671,0.218386759623
672,0.151966044257
673,-0.0661331435374
674,0.637631700413
675,0.0722103245228
676,0.557949757236
677,0.366344804521
678,0.525592745506
679,-0.422666052782
680,-0.0269077983009
681,-0.273479434026
682,-0.0981089385864
683,0.0923709442747
684,0.0689680563948
685,0.139186544135
686,-0.027833472782
687,-0.0667264639366
688,-0.110344403798
689,-0.348860788879
690,-0.191809249715
691,0.0229691474867
692,0.295801216245
693,0.121837784628
694,-0.0591132336963
695,0.192982463872
696,-0.0967617426939
697,-0.142250907054
698,0.341626918964
699,0.360690698202
700,-0.127142036926
701,0.232434336382
702,-0.343567152463
703,0.112897702278
704,0.0357648943881
705,-0.108506820426
706,0.357481648091
707,-0.0906535853961
708,0.038151026914
709,-0.0256002668505
710,-0.745040790503
711,0.0531214443774
712,-0.20796153385
713,0.0473691478477
714,0.0603459944716
715,-0.0986167860293
716,-0.156241229015
717,0.440468131433
718,-0.14641047103
719,0.134559211998
720,0.462876081688
721,-0.351382912702
722,-0.211534693071
723,0.363318542242
724,0.286561748231
725,-0.331578657197
726,-0.0127349988982
727,0.0537520119543
728,0.548341272701
729,0.0870138128377
730,-0.0859750108493
731,0.0674564794087
732,0.157092613787
733,-0.621579328082
734,0.0145060901031
735,0.738264633895
736,-0.301413698805
737,-0.170101625782
738,-0.0505915637628
739,-0.00689791584098
740,-0.317257644727
741,0.0971782650464
742,-0.0443373317042
743,0.17699896563
744,0.249424481297
745,-0.438752467808
746,-0.352946639037
747,0.302018063819
748,-0.276827922423
749,-0.0157579851148
750,-0.387156890796
751,0.197130060278
752,0.47836745924
753,0.0475946256542
754,0.151251040835
755,-0.0495511308376
756,-0.0232415984799
757,0.0569413611242
758,0.0208803928069
759,-0.101536998546
760,-0.250866613072
761,0.407483574038
762,0.144409844298
763,-0.127157843209
764,-0.136875002778
765,0.201241623728
766,-0.0724454968414
767,-0.482076790247
768,-0.0307513968483
769,-0.339456314825
770,0.0606983309943
771,-0.134683284585
772,0.200666785977
773,-0.0359634222097
774,0.0799671891974
775,-0.124120278179
776,0.0507684387462
777,-0.288032624057
778,-0.336334491674
779,0.522550829454
780,0.336658162254
781,0.289649321479
782,0.531185693773
783,0.453860705616
784,0.371073424898
785,-0.245927900843
786,0.0279261313838
787,0.375612697785
788,0.104783682644
789,-0.130931176743
790,0.144983074822
791,-0.273841966817
792,0.0198197478395
793,-0.315285699303
794,0.202885027402
795,0.327673741761
796,-0.434690318994
797,0.337780610437
798,-0.225817780265
799,0.0140226900758
800,-0.0341223022384
801,0.145404133982
802,-0.435138465219
803,0.0141122185675
804,-0.3405440208
805,0.214743816924
806,0.0386469191876
807,-0.49490423512
808,-0.239097906405
809,0.445706832695
810,0.0941230454879
811,-0.112345344119
812,-0.0745280662148
813,0.266756774411
814,0.350625934293
815,-0.15812597728
816,-0.222409025428
817,-0.0161715179194
818,-0.0113845833745
819,-0.191641273433
820,0.269596990254
821,0.496843918582
822,0.0629271088255
823,-0.49449695896
824,0.440172988957
825,0.512131621938
826,0.201252771275
827,0.0345617417119
828,-0.264923330325
829,-0.162019678813
830,-0.236615019142
831,-0.122670569211
832,0.108584402282
833,-0.219030344926
834,-0.0236328797605
835,-0.316676401334
836,-0.0792282638264
837,-0.193878143413
838,0.504977919382
839,0.115512531746
840,-0.310266747645
841,0.196902540364
842,0.34870671219
843,-0.0692687349529
844,-0.195747886872
845,0.0887031741952
846,0.0800368418367
847,-0.476682188826
848,0.116798979516
849,0.155623350688
850,0.341346547644
851,-0.24008265526
852,0.0866361660347
853,-0.184852094517
854,0.0110428340677
855,-0.141978323043
856,-0.0635413649851
857,0.221458482934
858,0.324732549099
859,-0.0199402520382
860,0.00904209585583
861,0.132287076442
862,0.326658499842
863,-0.239440265785
864,0.14457010133
865,0.0125314719681
866,0.0577407797796
867,0.0186086398474
868,-0.197575777962
869,0.321473177185
870,0.705463488999
871,0.00328067350447
872,-0.178287411139
873,0.0139424181629
874,-0.292025768165
875,-0.155957988612
876,0.291464419619
877,-0.293487339858
878,0.0760480443377
879,-0.152654108711
880,0.0879802738348
881,0.0307786019539
882,0.293076072805
883,0.107588379552
884,0.170534919648
885,0.235024927202
886,-0.0966100080879
887,-0.0232389429493
888,0.112111187913
889,0.183934930893
890,0.0428321023623
891,-0.0800445170284
892,0.105407336468
893,-0.0884352459367
894,-0.236505738935
895,-0.186727087683
896,0.271609173565
897,0.481887658688
898,-0.163783118602
899,-0.0418723029028
900,-0.284655707302
901,-0.0703876516766
902,-0.191192596159
903,0.350502687612
904,-0.0256497062472
905,0.292270014207
906,0.232501400265
907,-0.0105017080083
908,0.162855642928
909,0.274082221399
910,-0.186272617903
911,-0.2347703687
912,0.046642533194
913,0.0346341880694
914,-0.223016073229
915,0.166383514962
916,0.200949173567
917,-0.217156469301
918,0.335180865657
919,0.434040578973
920,0.0212368359278
921,-0.240471927059
922,0.38425117858
923,0.12604247894
924,0.659820743333
925,0.315235381444
926,0.171213978694
927,0.109972605314
928,-0.0999229716123
929,-0.135972621094
930,0.404019219426
931,-0.270468313621
932,-0.0605646612513
933,0.371043302948
934,-0.408324781523
935,0.162993262437
936,0.591582191122
937,-0.393334752057
938,0.261049971866
939,-0.0605031432671
940,-0.077467717445
941,0.156625913575
942,-0.249389853212
943,0.489064564522
944,0.376030999468
945,0.116132911285
946,0.443580609389
947,-0.158301434387
948,-0.179687215021
949,0.0909331548689
950,-0.00556788204042
951,0.420227620387
952,-0.046866598715
953,0.465554469588
954,-0.144246931659
955,-0.0340916214798
956,-0.45204596747
957,-0.201827728914
958,-0.239794275975
959,0.173287030668
960,0.0762682335764
961,0.159292112927
962,0.0125820981281
963,-0.462545920564
964,0.351563451501
965,0.0359193313087
966,-0.52632187052
967,0.135487419001
968,0.148913962305
969,-0.337631194049
970,0.0926136605693
971,-0.354307645535
972,-0.177603067912
973,-0.240456729827
974,0.0767725006899
975,0.353391479767
976,0.359324923628
977,0.548751204691
978,-0.0398620135356
979,0.162270868056
980,0.0760153729962
981,0.377859453901
982,0.390796915479
983,-0.0541092683862
984,-0.141598987225
985,0.415348243336
986,0.0944506504305
987,-0.15942639406
988,-0.145980763895
989,0.124923064357
990,-0.242937396444
991,0.317353498357
992,0.00354834475653
993,0.0282547134617
994,0.065949726876
995,-0.64507226109
996,0.130585494163
997,-0.134854074629
998,-0.245478590336
999,-0.297768078403
1000,0.195480917729
1001,0.0440845131485
1002,0.176410205216
1003,0.411761546429
1004,-0.0362505525622
1005,0.0053354988391
1006,-0.232681648322
1007,-0.206992567293
1008,0.103693620622
1009,-0.227172649305
1010,-0.264565690423
1011,0.245083505843
1012,-0.075899170617
1013,-0.327485484387
1014,-0.023087393477
1015,-0.166433768678
1016,0.149482426737
1017,0.0236932197582
1018,0.138708558967
1019,0.0253211892495
1020,-0.38581223336
1021,0.206560477308
1022,-0.309348813667
1023,-0.142493192707
1024,0.159489264533
1025,-0.0818458277868
1026,0.204430246923
1027,-0.144883720458
1028,-0.424212483783
1029,-0.0627323645044
1030,0.499052361554
1031,0.156484867726
1032,0.154604975877
1033,0.0301772361842
1034,0.0877712180458
1035,0.320842516512
1036,0.13730707146
1037,0.202276178185
1038,-0.0866335027936
1039,-0.282715435959
1040,-0.0115580431938
1041,0.216384552977
1042,0.0801840664174
1043,0.426837516925
1044,0.0551873521308
1045,-0.371149653363
1046,0.0685730864509
1047,-0.161042769175
1048,-0.187299787654
1049,0.159678486391
1050,-0.50675717896
1051,0.0663803768573
1052,0.0252038139025
1053,-0.169430773137
1054,-0.312054611083
1055,-0.228617864248
1056,-0.404211494676
1057,-0.151156518155
1058,0.362477638542
1059,-0.124286278521
1060,-0.214357875253
1061,0.0834992317709
1062,-0.452547671832
1063,0.040319458407
1064,0.178451598455
1065,0.0811111807857
1066,0.32441275955
1067,0.0432740324819
1068,-0.171399973013
1069,-0.258782171718
1070,-0.239103886988
1071,0.313409145174
1072,-0.14681208617
1073,-0.0543146459529
1074,-0.277074239772
1075,-0.0733429309335
1076,-0.197197191103
1077,0.0534539520352
1078,0.364562922811
1079,0.522790484616
1080,-0.124146154161
1081,-0.750271793485
1082,-0.0252922039702
1083,0.152042040335
1084,-0.0942101700565
1085,0.0487337662477
1086,0.176067373159
1087,-0.235776314956
1088,-0.243032285879
1089,0.0887248995111
1090,0.151273828296
1091,-0.424317469293
1092,-0.032755791405
1093,-0.176640462416
1094,0.0699903114816
1095,0.20197221505
1096,-0.158967188235
1097,-0.455555973961
1098,0.173815498097
1099,-0.00853851820722
1100,0.10446949986
1101,0.148937177946
1102,-0.1994243308
1103,0.136936138874
1104,0.0736799000154
1105,-0.301404134974
1106,-0.271899799593
1107,-0.0266522904564
1108,-0.451349705621
1109,0.304517099282
1110,-0.0342089378825
1111,0.43538187335
1112,0.0468742049039
1113,-0.119910736644
1114,0.0772828453895
1115,0.226622382773
1116,0.0169904018181
1117,0.438696573111
1118,0.351300012856
1119,-0.129069982817
1120,0.151462803446
1121,-0.291383029487
1122,-0.200253523597
1123,-0.0652880363372
1124,0.127236223131
1125,-0.0129511628992
1126,0.0464480038745
1127,-0.275999463455
1128,-0.20708109124
1129,-0.138690483912
1130,-0.0271031002864
1131,-0.380232780034
1132,-0.153980869282
1133,-0.0894372002357
1134,-0.0161903512075
1135,0.312072582201
1136,0.278364152221
1137,-0.346325944466
1138,-0.313516262804
1139,0.525889598936
1140,-0.222166340863
1141,-0.129643951941
1142,0.0618103778203
1143,0.253925072001
1144,-0.0890507526489
1145,0.239178456041
1146,0.11840835212
1147,0.0978578764064
1148,0.368971747766
1149,-0.215862392426
1150,-0.15276146528
1151,-0.15916807914
1152,-0.0171076306291
1153,-0.148712828157
1154,-0.308733645077
1155,0.153969492053
1156,0.143605074754
1157,0.34861203005
1158,0.214121293854
1159,-0.00743996180076
1160,0.488601781912
1161,0.27303668544
1162,-0.286481823106
1163,0.0299616976521
1164,0.0763739717181
1165,0.274129451198
1166,-0.175352107391
1167,0.18554896253
1168,-0.318813964326
1169,0.43577030022
1170,-0.213806703788
1171,-0.172021224367
1172,-0.142981008103
1173,-0.0373994533098
1174,-0.0953113379651
1175,-0.122946457925
1176,-0.0491859320882
1177,-0.0306526061085
1178,0.0941343548475
1179,0.57507218904
1180,0.00995705966165
1181,0.291597770052
1182,-0.0395701536929
1183,0.0534906501061
1184,0.026439925865
1185,-0.329226493896
1186,0.491070807694
1187,-0.0976616560192
1188,0.59140830317
1189,-0.416440075921
1190,0.0984418877901
1191,0.0500013182071
1192,0.455842387277
1193,0.312760603567
1194,0.191055782562
1195,-0.427997304689
1196,-0.0381830855462
1197,-0.0195607989713
1198,-0.178959212554
1199,-0.430319401675
1200,0.410564925615
1201,-0.0283952511437
1202,-0.0868356811466
1203,0.0487116312183
1204,0.0635072782791
1205,-0.316484018619
1206,0.199958513898
1207,-0.0624658863126
1208,-0.289573131476
1209,0.333405162931
1210,-0.272470004088
1211,-0.429767264207
1212,-0.420629974423
1213,0.302989321984
1214,0.0359878137003
1215,-0.434080853328
1216,-0.156415404031
1217,-0.0495603076422
1218,0.187910781872
1219,0.100821952304
1220,-0.0663037633055
1221,-0.224563334287
1222,0.298665762336
1223,-0.408008227441
1224,-0.0875069764943
1225,-0.240002613489
1226,-0.378416099379
1227,-0.123587949454
1228,0.312088933327
1229,-0.0365925267857
1230,-0.533045087801
1231,0.217465821926
1232,0.0821660909632
1233,0.313186731983
1234,0.364010626588
1235,-0.0311029922653
1236,-0.0415676833145
1237,-0.00681176565745
1238,-0.435568398307
1239,0.176301576248
1240,-0.303372560643
1241,0.256606711704
1242,-0.401242286593
1243,-0.164074160065
1244,0.513940841187
1245,-0.453173473109
1246,-0.364243869908
1247,0.250473935119
1248,0.132384252775
1249,-0.0394331366003
1250,-0.25185586953
1251,-0.118799820792
1252,0.262859903424
1253,-0.0576939045078
1254,0.449919644512
1255,0.221218189009
1256,-0.202911174777
1257,0.16131254352
1258,0.223399988313
1259,-0.689832132941
1260,-0.27939269895
1261,0.388187529899
1262,0.274136824151
1263,-0.393158270987
1264,0.680130435863
1265,-0.360740391021
1266,0.102114885728
1267,0.295002721676
1268,-0.000984599360789
1269,0.0452504487411
1270,-0.10348824554
1271,0.0289620034088
1272,-0.203266792619
1273,0.108050153145
1274,-0.35411359446
1275,0.316636479323
1276,-0.286473337689
1277,0.114918319862
1278,0.14763764273
1279,0.479118329752
1280,-0.093423729925
1281,0.0544135332877
1282,-0.377568892508
1283,-0.144180061565
1284,0.144218116847
1285,0.255144540033
1286,0.000301953947507
1287,-0.494241975154
1288,-0.0596893744445
1289,-0.126112371763
1290,-0.0983020941174
1291,0.0779102438891
1292,0.230278574686
1293,-0.153388218764
1294,-0.237033552438
1295,0.0754504350296
1296,-0.2064749054
1297,-0.0364330538462
1298,-0.275604887661
1299,-0.0132645681482
1300,0.19254944577
1301,0.35701997198
1302,0.142309256426
1303,0.175240962377
1304,-0.0636659046195
1305,-0.180844091877
1306,0.208490308622
1307,0.0744854477207
1308,0.109149020496
1309,-0.284001652042
1310,-0.342162165864
1311,-0.331686206759
1312,-0.2167557715
1313,0.460104078196
1314,0.352047349153
1315,0.41200329214
1316,0.16884878267
1317,0.47834034054
1318,0.0222466977307
1319,-0.191097267701
1320,-0.243543323626
1321,-0.14267126128
1322,-0.267559595131
1323,0.255092149978
1324,0.277842469234
1325,0.119614885391
1326,0.0908918420779
1327,0.261289491746
1328,0.136338843108
1329,-0.309297364721
1330,-0.176233108797
1331,0.118242322167
1332,-0.327796173051
1333,-0.153142554233
1334,0.304764759166
1335,-0.201412392773
1336,0.283621804558
1337,-0.0392025198358
1338,0.330867589205
1339,0.0691554554502
1340,0.127246873501
1341,-0.0323980213185
1342,-0.187090808703
1343,-0.263103035885
1344,0.0869774474525
1345,-0.0815469814413
1346,-0.130532992925
1347,-0.227456668551
1348,-0.0870587399383
1349,0.203213235607
1350,0.0241081664506
1351,-0.163589889333
1352,0.0889378405592
1353,0.00444231611436
1354,-0.16906426378
1355,-0.126642227274
1356,0.141237306702
1357,-0.100121997395
1358,-0.330051937562
1359,-0.0411115369996
1360,0.251863482155
1361,-0.145383305875
1362,-0.0636035383673
1363,0.372043107422
1364,-0.163254064591
1365,0.214830823858
1366,0.0520337370441
1367,0.30479099559
1368,-0.513900437341
1369,-0.482513518312
1370,0.417803885024
1371,-0.0613525253642
1372,0.239663611093
1373,-0.0738079863709
1374,0.0426868394871
1375,-0.0335110783396
1376,0.388674679374
1377,-0.00656358773906
1378,-0.261588260473
1379,0.0898000485177
1380,-0.299739094413
1381,-0.330743651739
1382,0.110876639371
